,loss,memory,diff_memory
0,1.9468355178833008,183639552,183506432
1,1.883815050125122,186595328,139014656
2,1.8107328414916992,182623744,134316032
3,1.7550207376480103,185753088,138173952
4,1.699316382408142,190668288,142700544
5,1.656156063079834,181322240,131620864
6,1.662356972694397,182770688,135203840
7,1.639266848564148,185700864,138127872
8,1.6320137977600098,190815232,143143936
9,1.6234843730926514,186221056,136508928
10,1.7218546867370605,190887424,143043584
11,1.7171686887741089,181393920,131675136
12,1.6609588861465454,185181696,137611776
13,1.6570336818695068,186433536,138816000
14,1.5731867551803589,180929536,132820992
15,1.6272282600402832,186340352,138781184
16,1.7070646286010742,175621632,127475200
17,1.6089617013931274,185841152,140324864
18,1.6163352727890015,186287616,138578944
19,1.655324935913086,182658048,134780416
20,1.5939723253250122,185139712,137563136
21,1.6000251770019531,183860224,136220160
22,1.6485319137573242,177894912,130318336
23,1.5911788940429688,181346304,134892032
24,1.585973858833313,183119872,135559168
25,1.6715006828308105,193978880,146391552
26,1.6696945428848267,184038912,133988352
27,1.5938986539840698,184192000,136604672
28,1.620586633682251,182914560,135323136
29,1.610589623451233,185734656,138156032
30,1.5410702228546143,182440960,134666240
31,1.668828010559082,182879744,135309824
32,1.541794776916504,182996992,135420416
33,1.627036690711975,177835008,130254848
34,1.6249405145645142,186738176,140418560
35,1.6347981691360474,182809088,134441984
36,1.6197540760040283,184166912,136587264
37,1.643139123916626,186366464,138775040
38,1.6112366914749146,181288448,132888576
39,1.6112159490585327,184202752,136635904
